mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
114	114	0	0	3/2	3	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
115	115	0	0	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
115	115	1	1	3/2	3	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
116	116	0	0	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
116	116	1	1	3/2	3	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
117	117	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
118	118	1/2	1/2	3/2	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
118	118	1	1	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
119	119	0	0	4/4	3	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
120	120	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
123	123	3/4	3/4	4/4	3	1	iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
124	124	0	0	4/4	3	1	I\\		a	i		I	I						\\	M	1	1	0, 4, 1		0	0
