mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
61	61	1035/4	1035/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	300							1
61	61	259	259	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	301							1
61	61	256	256	4.0	0	0	Chord	4/4	2	1	1	1	1	302							
62	62	260	260	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	303							
62	62	261	261	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	304	wie						
62	62	523/2	523/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	305	ver-						
62	62	262	262	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	306	lan-						
62	62	525/2	525/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	307	get						
62	62	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	308	mei-						
62	62	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	309	ner						
62	62	260	260	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	310							
62	62	262	262	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	311							
63	63	264	264	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	312	See-						
63	63	266	266	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	313	len,						
63	63	264	264	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	314							
63	63	266	266	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	315							
64	64	269	269	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	316	o,						2
64	64	539/2	539/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	317							2
64	64	270	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	318							2
64	64	1081/4	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	319							2
64	64	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	320							2
64	64	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	321							2
64	64	271	271	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	322							
64	64	268	268	4.0	0	0	Chord	4/4	2	1	1	1	1	323							
65	65	273	273	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	324	o,						3
65	65	547/2	547/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	325							3
65	65	274	274	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	326							3
65	65	1097/4	1097/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	327							3
65	65	549/2	549/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	328							3
65	65	1099/4	1099/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	329							3
65	65	275	275	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	330							3
65	65	272	272	4.0	0	0	Chord	4/4	2	1	1	1	1	331							
66	66	276	276	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	332							
66	66	277	277	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	333	wie						
66	66	555/2	555/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	334	ver-						
66	66	278	278	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	335	lan-						
66	66	557/2	557/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	336	get						
66	66	279	279	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	337	mei-						
66	66	559/2	559/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	338	ne						
66	66	276	276	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	339							
66	66	278	278	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	340							
67	67	280	280	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	341	See-						
67	67	283	283	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	342	le						
67	67	1135/4	1135/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	343	nach						
67	67	280	280	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	344							
67	67	282	282	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	345							
68	68	284	284	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	346	dir,						
68	68	287	287	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	347	wie						
68	68	284	284	4.0	0	0	Chord	4/4	2	1	1	1	1	348							
69	69	288	288	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	349	seh-						
69	69	289	289	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	350	ne						
69	69	579/2	579/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	351	ich						
69	69	290	290	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	352	mich						
69	69	581/2	581/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	353	mit						
69	69	291	291	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	354	al-						
69	69	583/2	583/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	355	ler						
69	69	288	288	4.0	0	0	Chord	4/4	2	1	1	1	1	356							
70	70	292	292	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	357	Macht						
70	70	295	295	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	358	aus						
70	70	292	292	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	359							
70	70	294	294	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	360							
71	71	296	296	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	361	die-						
71	71	298	298	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	362	sem						
71	71	299	299	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	363	E-						
71	71	296	296	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	364							
71	71	298	298	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	365							
72	72	300	300	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	366	len-						4
72	72	302	302	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	367							
72	72	300	300	4.0	0	0	Chord	4/4	2	1	1	1	1	368							
73	73	304	304	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	369	de						
73	73	306	306	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	370	nach						
73	73	307	307	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	371	dem						
73	73	304	304	4.0	0	0	Chord	4/4	2	1	1	1	1	372							
74	74	308	308	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	373	himm-						
74	74	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	374	li-						
74	74	310	310	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	375	schen,						
74	74	311	311	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	376	dem						
74	74	308	308	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	377							
74	74	309	309	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	378							
74	74	310	310	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	379							
74	74	623/2	623/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	380							
75	75	312	312	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	381	himm-						
75	75	627/2	627/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	382	li-						
75	75	314	314	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	383	schen,						
75	75	315	315	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	384	dem						
75	75	312	312	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	385							
75	75	314	314	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	386							
75	75	631/2	631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	387							
76	76	316	316	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	388	himm-						
76	76	635/2	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	389	li-						
76	76	318	318	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	390	schen						
76	76	316	316	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	391							
76	76	318	318	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	392							
77	77	320	320	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	393	Va-						
77	77	322	322	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	394	ter-						
77	77	320	320	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	395							
77	77	322	322	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	396							
78	78	324	324	4.0	0	0	Chord	4/4	1	1	1	1	1	397	land.						
78	78	324	324	4.0	0	0	Chord	4/4	2	1	1	1	1	398							
79	79	331	331	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	399	Mein						
79	79	328	328	4.0	0	0	Chord	4/4	2	1	1	1	1	400							
80	80	332	332	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	401	Hel-						
80	80	333	333	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	402	fer,						
80	80	335	335	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	403	du						
80	80	332	332	4.0	0	0	Chord	4/4	2	1	1	1	1	404							
81	81	336	336	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	405	hast						
81	81	337	337	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	406	mir						
81	81	675/2	675/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	407	mein						
81	81	338	338	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	408	Herz						
81	81	679/2	679/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	409	ge-						
81	81	336	336	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	410							
81	81	338	338	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	411							
82	82	340	340	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	412	nom-						
82	82	341	341	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	413	men						
82	82	343	343	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	414	mit						
82	82	340	340	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	415							
82	82	342	342	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	416							
83	83	344	344	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	417	dei-						
83	83	345	345	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	418	ner						
83	83	346	346	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	419	Lie-						
83	83	344	344	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	420							
83	83	346	346	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	421							
84	84	348	348	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	422	be,						
84	84	351	351	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	423	dass						
84	84	703/2	703/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	424	ich						
84	84	348	348	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	425							
84	84	350	350	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	426							
85	85	352	352	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	427	mich						
85	85	353	353	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	428	ohn						
85	85	354	354	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	429	Un-						
85	85	711/2	711/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	430	ter-						
85	85	352	352	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	431							
85	85	354	354	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	432							
86	86	356	356	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	433	lass						
86	86	357	357	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	434	nach						
86	86	359	359	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	435	dir						
86	86	356	356	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	436							
86	86	357	357	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	437							
86	86	358	358	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	438							
87	87	360	360	4.0	0	0	Chord	4/4	1	1	1	1	1	439	seh-						
87	87	360	360	4.0	0	0	Chord	4/4	2	1	1	1	1	440							
88	88	364	364	4.0	0	0	Chord	4/4	1	1	1	1	1	441	ne,						
88	88	364	364	4.0	0	0	Chord	4/4	2	1	1	1	1	442							
89	89	368	368	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	443	ach,						
89	89	741/2	741/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	444	ach,						
89	89	371	371	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	445	dass						
89	89	743/2	743/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	446	ich						
89	89	368	368	4.0	0	0	Chord	4/4	2	1	1	1	1	447							
90	90	372	372	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	448	bald						
90	90	373	373	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	449	zu						
90	90	747/2	747/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	450	dir						
90	90	374	374	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	451	kom-						
90	90	375	375	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	452	men.						
90	90	372	372	4.0	0	0	Chord	4/4	2	1	1	1	1	453							
91	91	376	376	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	454	ach,						
91	91	757/2	757/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	455	ach,						
91	91	379	379	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	456	dass						
91	91	759/2	759/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	457	ich						
91	91	376	376	4.0	0	0	Chord	4/4	2	1	1	1	1	458							
92	92	380	380	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	459	bald						
92	92	381	381	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	460	zu						
92	92	763/2	763/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	461	dir						
92	92	382	382	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	462	kom-						
92	92	383	383	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	463	men						
92	92	380	380	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	464							
92	92	382	382	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	465							
93	93	384	384	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	466	und						
93	93	385	385	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	467	dei-						
93	93	771/2	771/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	468	ne						
93	93	386	386	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	469	Herr-						
93	93	387	387	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	470	lich-						
93	93	775/2	775/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	471	keit						
93	93	384	384	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	472							
93	93	385	385	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	473							
93	93	386	386	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	474							
93	93	387	387	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	475							
94	94	388	388	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	476	schau-						
94	94	779/2	779/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	477	en						
94	94	390	390	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	478	soll-						
94	94	388	388	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	479							
94	94	389	389	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	480							
94	94	390	390	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	481							
95	95	392	392	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	482	te,						
95	95	394	394	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	483	ach,						
95	95	392	392	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	484							
95	95	394	394	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	485							
96	96	793/2	793/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	486	ach,						
96	96	397	397	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	487	dass						
96	96	795/2	795/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	488	ich						
96	96	398	398	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	489	bald						
96	96	399	399	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	490	zu						
96	96	799/2	799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	491	dir						
96	96	396	396	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	492							
96	96	398	398	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	493							
97	97	400	400	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	494	kom-						
97	97	401	401	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	495	men,						
97	97	402	402	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	496	ach,						
97	97	400	400	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	497							
97	97	402	402	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	498							
98	98	809/2	809/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	499	ach,						
98	98	405	405	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	500	dass						
98	98	811/2	811/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	501	ich						
98	98	406	406	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	502	bald						
98	98	407	407	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	503	zu						
98	98	815/2	815/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	504	dir						
98	98	404	404	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	505							
98	98	406	406	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	506							
99	99	408	408	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	507	kom-						
99	99	409	409	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	508	men						
99	99	410	410	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	509	und						
99	99	411	411	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	510	dei-						
99	99	823/2	823/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	511	ne						
99	99	408	408	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	512							
99	99	409	409	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	513							
99	99	410	410	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	514							
99	99	411	411	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	515							
100	100	412	412	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	516	Herr-						
100	100	413	413	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	517	lich-						
100	100	827/2	827/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	518	keit						
100	100	414	414	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	519	schau-						
100	100	415	415	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	520	en						
100	100	412	412	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	521							
100	100	413	413	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	522							
100	100	414	414	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	523							
100	100	415	415	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	524							
101	101	416	416	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	525	soll-						
101	101	418	418	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	526	te,						
101	101	416	416	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	527							
101	101	418	418	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	528							
102	102	420	420	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	529	ach,						
102	102	845/2	845/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	530	ach,						
102	102	423	423	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	531	dass						
102	102	847/2	847/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	532	ich						
102	102	420	420	4.0	0	0	Chord	4/4	2	1	1	1	1	533							
103	103	424	424	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	534	bald						
103	103	425	425	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	535	zu						
103	103	851/2	851/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	536	dir						
103	103	426	426	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	537	kom-						
103	103	427	427	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	538	men						
103	103	424	424	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	539							
103	103	426	426	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	540							
103	103	427	427	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	541							
104	104	428	428	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	542	und						
104	104	429	429	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	543	dei-						
104	104	859/2	859/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	544	ne						
104	104	430	430	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	545	Herr-						
104	104	431	431	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	546	lich-						
104	104	863/2	863/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	547	keit						
104	104	428	428	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	548							
104	104	429	429	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	549							
104	104	430	430	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	550							
104	104	431	431	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	551							
105	105	432	432	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	552	schau-						5
105	105	865/2	865/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	553							5
105	105	433	433	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	554							5
105	105	867/2	867/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	555							5
105	105	434	434	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	556							5
105	105	869/2	869/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	557							5
105	105	435	435	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	558							5
105	105	871/2	871/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	559							5
105	105	432	432	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	560							
105	105	434	434	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	561							
106	106	436	436	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	562							5
106	106	873/2	873/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	563							
106	106	437	437	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	564	en						6
106	106	875/2	875/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	565							
106	106	438	438	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	566	soll-						
106	106	436	436	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	567							
106	106	437	437	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	568							
106	106	438	438	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	569	4						
107	107	440	440	4.0	0	0	Chord	4/4	1	1	1	1	1	570	te.						
107	107	440	440	4.0	0	0	Chord	4/4	2	1	1	1	1	571							
