mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
40	40	167	167	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	294	lass								
40	40	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	295	mich								
40	40	164	164	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	296									
40	40	166	166	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	297									
41	41	168	168	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	298	dir								
41	41	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	299	ge-								
41	41	170	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	300	schie-								
41	41	171	171	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	301	den								
41	41	168	168	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	302	nim-								
41	41	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	303	mer-								
41	41	169	169	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	304	mehr								
41	41	339/2	339/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	305	von								
41	41	170	170	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	306	dir								
41	41	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	307	ge-								
41	41	171	171	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	308	schie-								
41	41	168	168	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	309	5								
41	41	169	169	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	310	6								
41	41	170	170	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	311									
42	42	172	172	4.0	0	0	Chord	4/4	1	1	1	1	1	312	wer-								
42	42	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	313									
42	42	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	314	den								
42	42	174	174	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	315	wer-								
42	42	172	172	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	316	4								
42	42	174	174	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	317	3								
43	43	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	318	den,								
43	43	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	319	o								
43	43	178	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	320	lie-								
43	43	179	179	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	321	ber								
43	43	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	322	Herr								
43	43	176	176	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	323	den,								
43	43	176	176	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	324									
43	43	178	178	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	325									
44	44	180	180	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	326	Je-								
44	44	181	181	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	327	su,								
44	44	363/2	363/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	328	o								
44	44	182	182	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	329	lie-								
44	44	183	183	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	330	ber								
44	44	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	331	Herr								
44	44	180	180	4.0	0	0	Chord	4/4	3	1	1	1	1	332									
45	45	184	184	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	333	Je-								
45	45	185	185	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	334	su,								
45	45	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	335	o								
45	45	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	336	lie-								
45	45	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	337	ber								
45	45	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	338	Herr								
45	45	184	184	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	339									
45	45	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	340									
46	46	188	188	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	341	Je-								
46	46	189	189	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	342	su								
46	46	379/2	379/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	343	er-								
46	46	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	344	hö-								
46	46	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	345	re								
46	46	188	188	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	346									
46	46	190	190	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	347									
46	46	191	191	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	348									
47	47	192	192	4.0	0	0	Chord	4/4	1	1	1	1	1	349	mich.								
47	47	192	192	4.0	0	0	Chord	4/4	3	1	1	1	1	350									
48	48	197	197	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	351	Vor								
48	48	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	352	dem								
48	48	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	353	bö-								
48	48	199	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	354	sen								
48	48	196	196	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	355									
48	48	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	356	6								
49	49	200	200	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	357	Feind								
49	49	201	201	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	358	be-								
49	49	202	202	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	359	wah-								
49	49	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	360	re								
49	49	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	361	6								
49	49	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	362	5								
49	49	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	363	4								
49	49	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	364									
50	50	204	204	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	365	mich,								
50	50	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	366	o								
50	50	206	206	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	367	lie-								
50	50	207	207	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	368	ber								
50	50	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	369	Herr								
50	50	204	204	4.0	0	0	Chord	4/4	2	1	1	1	1	370									
51	51	208	208	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	371	Je-								
51	51	209	209	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	372	su,								
51	51	419/2	419/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	373	o								
51	51	210	210	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	374	lie-								
51	51	211	211	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	375	ber								
51	51	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	376	Herr								
51	51	208	208	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	377									
51	51	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	378									
52	52	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	379	Je-								
52	52	213	213	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	380	su,								
52	52	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	381	o								
52	52	214	214	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	382	lie-								
52	52	215	215	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	383	ber								
52	52	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	384	Herr								
52	52	212	212	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	385									
52	52	214	214	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	386									
53	53	216	216	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	387	Je-								
53	53	217	217	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	388	su								
53	53	435/2	435/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	389	er-								
53	53	218	218	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	390	hö-								
53	53	219	219	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	391	re								
53	53	216	216	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	392									
53	53	217	217	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	393									
53	53	435/2	435/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	394									
53	53	218	218	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	395									
53	53	219	219	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	396									
54	54	220	220	4.0	0	0	Chord	4/4	3	1	1	1	1	397	mich.								
54	54	220	220	4.0	0	0	Chord	4/4	4	1	1	1	1	398									
55	55	224	224	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	399	In								
55	55	226	226	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	400	mei-								
55	55	227	227	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	401	ner								
55	55	224	224	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	402	In								
55	55	226	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	403	mei-								
55	55	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	404	ner								
55	55	224	224	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	405	In								
55	55	226	226	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	406	mei-								
55	55	227	227	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	407	ner								
55	55	224	224	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	408									
55	55	226	226	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	409									
55	55	227	227	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	410									
56	56	228	228	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	411	letz-								
56	56	230	230	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	412	ten								
56	56	231	231	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	413	Stun-								3
56	56	228	228	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	414	letz-								
56	56	230	230	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	415	ten								
56	56	228	228	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	416	letz-								
56	56	230	230	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	417	ten								
56	56	228	228	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	418									
56	56	230	230	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	419	6								
57	57	232	232	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	420									3
57	57	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	421									3
57	57	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	422									3
57	57	234	234	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	423									
57	57	232	232	4.0	0	0	Chord	4/4	2	1	1	1	1	424	Stun-								
57	57	232	232	4.0	0	0	Chord	4/4	3	1	1	1	1	425	Stun-								
57	57	232	232	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	426	7								
57	57	234	234	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	427	6								
58	58	236	236	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	428	de								
58	58	238	238	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	429	ru-								
58	58	236	236	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	430	de								
58	58	238	238	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	431	ru-								
58	58	236	236	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	432	de								
58	58	238	238	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	433	ru-								4
58	58	479/2	479/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	434									4
58	58	236	236	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	435									
58	58	238	238	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	436									
58	58	479/2	479/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	437									
59	59	240	240	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	438	fe								
59	59	242	242	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	439	mir,								
59	59	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	440									
59	59	241	241	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	441	fe								
59	59	242	242	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	442	mir,								
59	59	240	240	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	443									
59	59	241	241	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	444	fe								
59	59	242	242	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	445	mir,								
59	59	240	240	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	446									
59	59	241	241	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	447									
59	59	242	242	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	448									
60	60	247	247	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	449	dass								
60	60	495/2	495/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	450	ich								
60	60	245	245	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	451	dass								
60	60	491/2	491/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	452	ich								
60	60	246	246	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	453	mö-								
60	60	247	247	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	454	ge								
60	60	245	245	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	455									
60	60	491/2	491/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	456									
60	60	246	246	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	457									
60	60	247	247	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	458	6								
61	61	249	249	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	459	dass								
61	61	499/2	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	460	ich								
61	61	250	250	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	461	mö-								
61	61	251	251	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	462	ge								
61	61	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	463	mö-								
61	61	249	249	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	464	ge								
61	61	250	250	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	465	kom-								
61	61	248	248	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	466	kom-								5
61	61	251	251	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	467									5
61	61	248	248	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	468	7								
61	61	249	249	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	469	6								
61	61	251	251	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	470									
62	62	252	252	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	471	kom-								6
62	62	1011/4	1011/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	472									6
62	62	253	253	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	473									
62	62	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	474	men								
62	62	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	475	zu								
62	62	252	252	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	476	men								
62	62	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	477	zu								
62	62	252	252	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	478									
62	62	254	254	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	479	men								
62	62	255	255	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	480	zu								
62	62	252	252	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	481									
62	62	254	254	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	482	4								
62	62	255	255	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	483									
63	63	256	256	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	484	dir,								
63	63	257	257	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	485	dass								
63	63	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	486	ich								
63	63	258	258	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	487	mö-								
63	63	259	259	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	488	ge								
63	63	256	256	4.0	0	0	Chord	4/4	2	1	1	1	1	489	dir,								
63	63	256	256	4.0	0	0	Chord	4/4	3	1	1	1	1	490	dir,								
63	63	256	256	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	491									
63	63	258	258	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	492									
64	64	260	260	4.0	0	0	Chord	4/4	1	1	1	1	1	493	kom-								
64	64	261	261	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	494	dass								
64	64	523/2	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	495	ich								
64	64	262	262	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	496	mö-								
64	64	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	497	ge								
64	64	261	261	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	498	dass								
64	64	523/2	523/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	499	ich								
64	64	262	262	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	500	mö-								
64	64	263	263	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	501	ge								
64	64	260	260	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	502									
64	64	261	261	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	503									
64	64	523/2	523/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	504									
64	64	262	262	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	505									
64	64	263	263	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	506									
65	65	264	264	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	507	men								
65	65	266	266	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	508	zu								
65	65	264	264	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	509	kom-								7
65	65	1059/4	1059/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	510									7
65	65	265	265	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	511									
65	65	267	267	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	512	men								
65	65	535/2	535/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	513	zu								
65	65	264	264	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	514	kom-								
65	65	266	266	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	515	men								
65	65	267	267	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	516	zu								
65	65	264	264	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	517	6								
65	65	266	266	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	518	4								
65	65	267	267	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	519									
66	66	268	268	4.0	0	0	Chord	3/2	1	1	1	1	1	520	dir,								
66	66	272	272	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	521	und								
66	66	268	268	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	522	dir,								
66	66	268	268	4.0	0	0	Chord	3/2	3	1	1	1	1	523	dir,								
66	66	268	268	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	524									
67	67	274	274	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	525									
67	67	276	276	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	526	mit								
67	67	278	278	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	527	al-								
67	67	274	274	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	528	und								
67	67	274	274	4.0	0	0	Chord	3/2	3	1	1	1	1	529	und								
67	67	278	278	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	530	mit								
67	67	274	274	4.0	0	0	Chord	3/2	4	1	1	1	1	531									
67	67	278	278	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	532	6								
68	68	280	280	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	533									
68	68	282	282	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	534	len								
68	68	284	284	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	535	Aus-								
68	68	280	280	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	536	mit								
68	68	282	282	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	537	al-								
68	68	280	280	4.0	0	0	Chord	3/2	3	1	1	1	1	538	al-								
68	68	284	284	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	539	len								
68	68	280	280	4.0	0	0	Chord	3/2	4	1	1	1	1	540									
68	68	284	284	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	541	6								
69	69	286	286	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	542									
69	69	288	288	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	543	er-								
69	69	290	290	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	544	wähl-								
69	69	286	286	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	545	len								
69	69	288	288	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	546	Aus-								
69	69	290	290	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	547	er-								
69	69	286	286	4.0	0	0	Chord	3/2	3	1	1	1	1	548	Aus-								
69	69	290	290	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	549	er-								
69	69	286	286	4.0	0	0	Chord	3/2	4	1	1	1	1	550									
69	69	290	290	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	551									
70	70	292	292	4.0	0	0	Chord	3/2	1	1	1	1	1	552	ten,								
70	70	296	296	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	553	und								
70	70	292	292	4.0	0	0	Chord	3/2	2	1	1	1	1	554	wähl-								
70	70	296	296	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	555	ten,								
70	70	292	292	4.0	0	0	Chord	3/2	3	1	1	1	1	556	wähl-								
70	70	296	296	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	557	ten,								
70	70	292	292	4.0	0	0	Chord	3/2	4	1	1	1	1	558									
70	70	296	296	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	559									
71	71	298	298	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	560									
71	71	300	300	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	561	mit								
71	71	302	302	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	562	al-								
71	71	298	298	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	563	und								
71	71	298	298	4.0	0	0	Chord	3/2	3	1	1	1	1	564	und								
71	71	302	302	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	565	mit								
71	71	298	298	4.0	0	0	Chord	3/2	4	1	1	1	1	566									
71	71	302	302	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	567	6								
72	72	304	304	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	568									
72	72	306	306	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	569	len								
72	72	308	308	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	570	Aus-								
72	72	304	304	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	571	mit								
72	72	306	306	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	572	al-								
72	72	304	304	4.0	0	0	Chord	3/2	3	1	1	1	1	573	al-								
72	72	308	308	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	574	len								
72	72	304	304	4.0	0	0	Chord	3/2	4	1	1	1	1	575									
72	72	308	308	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	576	6								
73	73	310	310	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	577									
73	73	312	312	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	578	er-								
73	73	314	314	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	579	wähl-								
73	73	310	310	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	580	len								
73	73	312	312	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	581	Aus-								
73	73	314	314	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	582	er-								
73	73	310	310	4.0	0	0	Chord	3/2	3	1	1	1	1	583	Aus-								
73	73	314	314	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	584	er-								
73	73	310	310	4.0	0	0	Chord	3/2	4	1	1	1	1	585									
73	73	314	314	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	586									
74	74	316	316	4.0	0	0	Chord	3/2	1	1	1	1	1	587	ten								
74	74	316	316	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	588	wähl-								
74	74	318	318	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	589	ten								
74	74	320	320	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	590	dich								
74	74	316	316	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	591	wähl-								
74	74	318	318	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	592	ten								
74	74	320	320	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	593	dich								
74	74	316	316	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	594									
74	74	318	318	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	595									
74	74	320	320	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	596									
