mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
77	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	869	ju-							
77	77	304	304	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	870	tas,							
77	77	304	304	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	871								
77	77	305	305	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	872								
77	77	307	307	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	873								
78	78	308	308	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	874	cun-							
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	875	di-							
78	78	310	310	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	876	tas,							
78	78	311	311	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	877	ju-							
78	78	309	309	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	878	et							
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	879	se-							
78	78	310	310	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	880	cu-							
78	78	311	311	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	881	ra							
78	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	882	ju-							
78	78	308	308	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	883								
78	78	311	311	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	884	6							
79	79	312	312	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	885								
79	79	313	313	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	886	cun-							
79	79	315	315	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	887	di-							
79	79	312	312	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	888	cun-							26
79	79	625/2	625/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	889								26
79	79	313	313	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	890								26
79	79	627/2	627/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	891								26
79	79	314	314	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	892								
79	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	893	di-							
79	79	312	312	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	894								
79	79	313	313	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	895								
79	79	314	314	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	896	4							
79	79	315	315	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	897								
80	80	316	316	4.0	0	0	Chord	4/4	1	1	1	1	1	898	tas,							
80	80	316	316	4.0	0	0	Chord	4/4	2	1	1	1	1	899	tas,							
80	80	316	316	4.0	0	0	Chord	4/4	3	1	1	1	1	900								
81	81	320	320	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	901	u-							
81	81	322	322	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	902	bi							
81	81	324	324	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	903	tu							
81	81	320	320	4.0	0	0	Chord	3/2	3	1	1	1	1	904								
81	81	324	324	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	905								
82	82	326	326	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	906	De-							
82	82	328	328	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	907	us,							
82	82	326	326	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	908	u-							
82	82	328	328	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	909	bi							
82	82	330	330	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	910	tu							
82	82	326	326	4.0	0	0	Chord	3/2	3	1	1	1	1	911								
82	82	330	330	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	912								
83	83	332	332	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	913	u-							
83	83	334	334	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	914	bi							
83	83	336	336	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	915	tu							
83	83	332	332	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	916	De-							
83	83	334	334	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	917	us,							
83	83	336	336	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	918	tu							
83	83	332	332	4.0	0	0	Chord	3/2	3	1	1	1	1	919								
83	83	336	336	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	920								
84	84	338	338	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	921	De-							
84	84	340	340	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	922	us							
84	84	342	342	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	923	cum							
84	84	338	338	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	924	De-							
84	84	340	340	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	925	us							
84	84	342	342	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	926	cum							
84	84	338	338	4.0	0	0	Chord	3/2	3	1	1	1	1	927								
84	84	342	342	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	928								
85	85	344	344	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	929	Pa-							
85	85	346	346	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	930	tre							
85	85	348	348	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	931	et							
85	85	344	344	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	932	Pa-							
85	85	346	346	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	933	tre							
85	85	348	348	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	934	et							
85	85	344	344	4.0	0	0	Chord	3/2	3	1	1	1	1	935								
85	85	348	348	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	936								
86	86	350	350	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	937	Spi-							
86	86	353	353	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	938	ri-							
86	86	354	354	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	939	tu							
86	86	350	350	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	940	Spi-							
86	86	353	353	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	941	ri-							
86	86	354	354	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	942	tu							
86	86	350	350	3.0	0	0	Chord	3/2	3	1	3/4	1/2	3/2	943								
86	86	353	353	1.0	3/4	3/4	Chord	3/2	3	1	1/4	1/4	1	944								
86	86	354	354	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	945								
87	87	356	356	4.0	0	0	Chord	3/2	1	1	1	1	1	946	san-							
87	87	360	360	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	947	cto							
87	87	356	356	4.0	0	0	Chord	3/2	2	1	1	1	1	948	san-							
87	87	360	360	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	949	cto							
87	87	356	356	4.0	0	0	Chord	3/2	3	1	1	1	1	950								
87	87	360	360	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	951								
88	88	362	362	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	952	vi-							
88	88	364	364	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	953	vis							
88	88	365	365	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	954	et							
88	88	366	366	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	955	re-							
88	88	362	362	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	956								
88	88	364	364	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	957								
88	88	366	366	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	958								
89	89	368	368	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	959	gnas,							
89	89	368	368	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	960	vi-							
89	89	370	370	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	961	vis							
89	89	371	371	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	962	et							
89	89	372	372	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	963	re-							
89	89	368	368	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	964								
89	89	370	370	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	965								
89	89	372	372	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	966								
90	90	374	374	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	967	vi-							
90	90	376	376	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	968	vis							
90	90	377	377	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	969	et							
90	90	378	378	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	970	re-							
90	90	374	374	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	971	gnas,							
90	90	374	374	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	972								
90	90	376	376	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	973								
90	90	378	378	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	974								
91	91	380	380	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	975	gnas,							
91	91	380	380	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	976	vi-							
91	91	382	382	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	977	vis							
91	91	383	383	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	978	et							
91	91	384	384	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	979	re-							
91	91	380	380	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	980								
91	91	382	382	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	981								
91	91	384	384	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	982								
92	92	386	386	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	983	vi-							
92	92	388	388	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	984	vis							
92	92	389	389	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	985	et							
92	92	390	390	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	986	re-							
92	92	386	386	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	987	gnas,							
92	92	387	387	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	988	vi-							
92	92	388	388	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	989	vis							
92	92	389	389	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	990	et							
92	92	390	390	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	991	re-							
92	92	386	386	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	992								
92	92	388	388	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	993								
92	92	390	390	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	994								
93	93	392	392	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	995	gnas							
93	93	395	395	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	996	per							
93	93	396	396	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	997	in-							
93	93	397	397	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	998	fí-							
93	93	392	392	4.0	0	0	Chord	3/2	2	1	1	1	1	999	gnas,							
93	93	392	392	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	1000								
94	94	398	398	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1001	ni-							
94	94	399	399	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1002	ta							
94	94	400	400	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1003	se-							
94	94	401	401	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1004	cu-							
94	94	402	402	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1005	lo-							
94	94	398	398	4.0	0	0	Chord	3/2	3	1	1	1	1	1006								
94	94	402	402	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1007								
95	95	404	404	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1008	rum							
95	95	406	406	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	1009	se-							
95	95	409	409	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1010	cu-							
95	95	404	404	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1011	vi-							
95	95	406	406	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1012	vis							
95	95	407	407	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1013	et							
95	95	408	408	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1014	re-							
95	95	404	404	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1015								
95	95	406	406	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1016								
95	95	408	408	1.0	1	1	Chord	3/2	3	1	1/4	1/4	1	1017	4							
95	95	409	409	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	1018								
96	96	410	410	4.0	0	0	Chord	3/2	1	1	1	1	1	1019	la,							
96	96	410	410	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	1020	gnas							
96	96	413	413	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1021	per							
96	96	414	414	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1022	in-							
96	96	415	415	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1023	fi-							
96	96	410	410	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	1024								
97	97	416	416	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1025	ni-							
97	97	417	417	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1026	ta							
97	97	418	418	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1027	se-							
97	97	419	419	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1028	cu-							
97	97	420	420	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1029	lo-							
97	97	416	416	4.0	0	0	Chord	3/2	3	1	1	1	1	1030								
97	97	420	420	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1031								
98	98	422	422	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1032	vi-							
98	98	424	424	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1033	vis							
98	98	425	425	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1034	et							
98	98	426	426	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1035	re-							
98	98	422	422	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1036	rum							
98	98	424	424	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	1037	se-							
98	98	427	427	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1038	cu-							
98	98	422	422	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1039								
98	98	424	424	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1040								
98	98	426	426	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1041								
99	99	428	428	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	1042	gnas							
99	99	431	431	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1043	per							
99	99	432	432	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	1044	in-							
99	99	433	433	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1045	fi-							
99	99	428	428	4.0	0	0	Chord	3/2	2	1	1	1	1	1046	la,							
99	99	428	428	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	1047								
100	100	434	434	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1048	ni-							
100	100	435	435	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1049	ta							
100	100	436	436	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1050	se-							
100	100	437	437	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1051	cu-							
100	100	438	438	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1052	lo-							
100	100	434	434	4.0	0	0	Chord	3/2	3	1	1	1	1	1053								
100	100	438	438	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1054								
101	101	440	440	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1055	rum							
101	101	442	442	0.0	1/2	1/2	StaffText	3/2	1	1	0					5						
101	101	442	442	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	1056	se-							
101	101	445	445	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1057	cu							
101	101	440	440	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1058	vi-							
101	101	442	442	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1059	vis							
101	101	443	443	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1060	et							
101	101	444	444	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1061	re-							
101	101	440	440	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1062								
101	101	442	442	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1063								
101	101	444	444	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1064								
102	102	446	446	4.0	0	0	Chord	3/2	1	1	1	1	1	1065	la,							
102	102	446	446	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	1066	gnas							
102	102	449	449	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1067	per							
102	102	450	450	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1068	in-							
102	102	451	451	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1069	fi-							
102	102	446	446	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	1070								
103	103	452	452	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1071	ni-							
103	103	453	453	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1072	ta							
103	103	454	454	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1073	se-							
103	103	455	455	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1074	cu-							
103	103	456	456	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1075	lo-							
103	103	452	452	4.0	0	0	Chord	3/2	3	1	1	1	1	1076								
103	103	456	456	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1077								
104	104	458	458	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1078	vi-							
104	104	460	460	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1079	vis							
104	104	461	461	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1080	et							
104	104	462	462	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1081	re-							
104	104	458	458	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1082	rum							
104	104	460	460	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	1083	se-							
104	104	463	463	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1084	cu-							
104	104	458	458	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1085								
104	104	460	460	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1086								
104	104	462	462	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1087								
105	105	464	464	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1088	gnas,							
105	105	465	465	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1089	vi-							
105	105	466	466	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1090	vis							
105	105	467	467	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1091	et							
105	105	468	468	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1092	re-							
105	105	464	464	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1093	la,							
105	105	465	465	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1094	vi-							
105	105	466	466	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1095	vis							
105	105	467	467	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1096	et							
105	105	468	468	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1097	re-							
105	105	464	464	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1098								
105	105	466	466	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1099								
105	105	468	468	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1100								
106	106	470	470	4.0	0	0	Chord	3/2	1	1	1	1	1	1101	gnas							
106	106	470	470	4.0	0	0	Chord	3/2	2	1	1	1	1	1102	gnas							
106	106	474	474	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1103	per							
106	106	470	470	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	1104								
107	107	480	480	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1105	per							
107	107	476	476	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1106	in-							
107	107	477	477	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1107	fi-							
107	107	478	478	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1108	ni-							
107	107	479	479	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1109	ta							
107	107	480	480	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1110	se-							
107	107	481	481	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1111	cu-							
107	107	476	476	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1112								
107	107	478	478	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1113								
107	107	480	480	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1114								
108	108	482	482	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1115	in-							
108	108	483	483	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1116	fi-							
108	108	484	484	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1117	ni-							
108	108	485	485	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1118	ta							
108	108	486	486	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	1119	se-							
108	108	487	487	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1120	cu-							
108	108	482	482	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1121	lo-							
108	108	484	484	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	1122	rum,							
108	108	486	486	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1123	per							
108	108	482	482	4.0	0	0	Chord	3/2	3	1	1	1	1	1124								
108	108	486	486	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1125								
109	109	488	488	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1126	lo-							
109	109	490	490	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	1127	rum,							
109	109	492	492	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1128	per							
109	109	488	488	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1129	in-							
109	109	489	489	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1130	fi-							
109	109	490	490	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1131	ni-							
109	109	491	491	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1132	ta							
109	109	492	492	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1133	se-							
109	109	493	493	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1134	cu-							
109	109	488	488	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1135								
109	109	490	490	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1136								
109	109	492	492	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1137								
110	110	494	494	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1138	in-							
110	110	495	495	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1139	fi-							
110	110	496	496	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1140	ni-							
110	110	497	497	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1141	ta							
110	110	498	498	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	1142	se-							
110	110	499	499	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1143	cu-							
110	110	494	494	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1144	lo-							
110	110	496	496	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	1145	rum,							
110	110	498	498	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1146	per							
110	110	494	494	4.0	0	0	Chord	3/2	3	1	1	1	1	1147								
110	110	498	498	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1148								
111	111	500	500	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	1149	lo-							
111	111	500	500	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1150	in-							
111	111	501	501	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1151	fi-							
111	111	502	502	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1152	ni-							
111	111	503	503	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1153	ta							
111	111	504	504	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1154	se-							
111	111	505	505	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1155	cu-							
111	111	500	500	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1156								
111	111	502	502	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1157								
111	111	504	504	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1158								
112	112	506	506	4.0	0	0	Chord	3/2	1	1	1	1	1	1159								
112	112	510	510	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1160	rum							
112	112	506	506	4.0	0	0	Chord	3/2	2	1	1	1	1	1161	lo-							
112	112	510	510	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1162	rum							
112	112	506	506	4.0	0	0	Chord	3/2	3	1	1	1	1	1163								
112	112	510	510	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1164								
113	113	512	512	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1165								
113	113	514	514	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	1166	se-							
113	113	517	517	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1167	cu-							
113	113	512	512	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1168								
113	113	514	514	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	1169	se-							
113	113	516	516	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1170	cu-							
113	113	512	512	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1171								
113	113	514	514	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1172	4							
