mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
42	42	165	165	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	297	a-							
42	42	167	167	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	298	ber							
42	42	165	165	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	299	a-							
42	42	167	167	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	300	ber							
42	42	164	164	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	301								
42	42	167	167	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	302								
43	43	168	168	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	303	mei-							
43	43	170	170	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	304	ne							
43	43	168	168	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	305	mei-							
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	306	ne							
43	43	168	168	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	307	mei-							
43	43	170	170	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	308	ne							
43	43	168	168	4.0	0	0	Chord	4/4	4	1	1	1	1	309								
44	44	172	172	4.0	0	0	Chord	4/4	1	1	1	1	1	310	Wort							
44	44	172	172	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	311	Wort							
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	312	ver-							
44	44	172	172	4.0	0	0	Chord	4/4	3	1	1	1	1	313	Wort							
44	44	172	172	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	314								
44	44	174	174	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	315								
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	316	ge-							7
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	317								7
45	45	177	177	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	318								7
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	319								7
45	45	178	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	320								7
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	321								7
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	322								7
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	323								7
45	45	176	176	4.0	0	0	Chord	4/4	4	1	1	1	1	324								
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	325	ver							
46	46	180	180	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	326								7
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	327								7
46	46	181	181	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	328								7
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	329								7
46	46	182	182	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	330								
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	331	hen							
46	46	183	183	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	332	ver-							
46	46	180	180	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	333								
46	46	183	183	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	334								
47	47	184	184	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	335	ge-							8
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	336								8
47	47	185	185	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	337								8
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	338								8
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	339								8
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	340								8
47	47	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	341								8
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	342								8
47	47	184	184	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	343	nicht,							
47	47	184	184	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	344	ge-							
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	345								
47	47	185	185	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	346								
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	347								
47	47	186	186	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	348								
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	349								
47	47	187	187	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	350								
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	351								
47	47	184	184	4.0	0	0	Chord	4/4	4	1	1	1	1	352								
48	48	188	188	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	353								8
48	48	377/2	377/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	354								8
48	48	189	189	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	355								8
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	356								8
48	48	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	357								
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	358	hen							
48	48	190	190	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	359	ver-							
48	48	188	188	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	360								
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	361								
48	48	190	190	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	362								
48	48	191	191	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	363								
48	48	188	188	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	364								
48	48	191	191	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	365								
49	49	192	192	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	366	nicht,							
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	367	ver-							9
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	368	ge-							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	369	hen							
49	49	192	192	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	370								10
49	49	193	193	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	371								10
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	372								10
49	49	194	194	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	373	hen							10
49	49	192	192	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	374	4							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	375								
50	50	196	196	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	376	ge-							9
50	50	393/2	393/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	377								9
50	50	197	197	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	378								9
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	379								9
50	50	198	198	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	380								9
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	381								9
50	50	199	199	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	382								9
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	383								9
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	384	nicht,							
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	385	ver-							
50	50	196	196	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	386	nicht,							
50	50	199	199	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	387	ver-							
50	50	196	196	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	388								
50	50	197	197	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	389								
50	50	198	198	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	390								
50	50	199	199	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	391								
51	51	200	200	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	392								
51	51	201	201	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	393	hen,							
51	51	200	200	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	394	ge-							11
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	395								11
51	51	201	201	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	396								11
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	397								11
51	51	202	202	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	398								11
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	399								11
51	51	203	203	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	400								11
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	401								11
51	51	200	200	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	402	ge-							12
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	403								12
51	51	201	201	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	404								12
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	405								12
51	51	202	202	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	406								12
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	407								12
51	51	203	203	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	408								12
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	409								12
51	51	200	200	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	410	6							
51	51	201	201	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	411								
51	51	202	202	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	412								
51	51	203	203	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	413								
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	414	ver-							
52	52	204	204	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	415								11
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	416								11
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	417								11
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	418								11
52	52	204	204	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	419								12
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	420								12
52	52	205	205	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	421								12
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	422								12
52	52	206	206	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	423								12
52	52	207	207	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	424								12
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	425								12
52	52	204	204	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	426								
52	52	205	205	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	427								
52	52	206	206	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	428								
52	52	207	207	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	429								
53	53	208	208	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	430	ge-							
53	53	210	210	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	431	hen							
53	53	208	208	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	432								11
53	53	209	209	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	433								11
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	434								
53	53	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	435	hen							
53	53	208	208	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	436								
53	53	210	210	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	437	hen							
53	53	208	208	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	438	4							
53	53	210	210	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	439								
54	54	212	212	4.0	0	0	Chord	4/4	1	1	1	1	1	440	nicht.							
54	54	212	212	4.0	0	0	Chord	4/4	2	1	1	1	1	441	nicht.							
54	54	212	212	4.0	0	0	Chord	4/4	3	1	1	1	1	442	nicht.							
54	54	212	212	4.0	0	0	Chord	4/4	4	1	1	1	1	443								
