mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	288	3							
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	289	chen,							
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	290	er							
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	291	wirds							
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	292	wohl							
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	293	ma-							
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	294	chen,							
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	295	chen,							
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	296	er							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	297	wirds							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	298	wohl							
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	299								
30	30	118	118	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	300								
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	301								
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	302	er							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	303	wirds							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	304	wohl							
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	305	ma-							
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	306	chen,							
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	307	ma-							
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	308	chen,							
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	309	er							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	310	wirds							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	311	wohl							
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	312								
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	313								
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	314								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	315								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	316	er							
32	32	125	125	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	317	wirds							
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	318	wohl							
32	32	126	126	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	319	ma-							
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	320	chen,							
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	321	ma-							
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	322	chen,							
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	323	er							
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	324	wirds							
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	325	wohl							
32	32	124	124	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	326								
32	32	125	125	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	327								
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	328								
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	329								
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	330	er							
33	33	129	129	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	331	wirds							
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	332	wohl							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	333	ma-							
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	334	ma-							12
33	33	129	129	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	335								12
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	336								
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	337								
33	33	129	129	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	338	4							
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	339								
34	34	132	132	4.0	0	0	Chord	4/4	1	1	1	1	1	340	chen.							
34	34	132	132	4.0	0	0	Chord	4/4	2	1	1	1	1	341	chen.							
34	34	132	132	4.0	0	0	Chord	4/4	3	1	1	1	1	342								
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	343	Er-							
35	35	137	137	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	344	zür-							
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	345	ne							
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	346	dich							
35	35	138	138	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	347	nicht							
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	348	ü-							
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	349	ber							
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	350	die							
35	35	136	136	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	351								
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	352								
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	353	Bö-							
36	36	141	141	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	354	sen,							
36	36	141	141	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	355	sei							
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	356	nicht							
36	36	142	142	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	357	nei-							
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	358	disch							
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	359	ü-							
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	360	ber							
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	361	die							
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	362								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	363								
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	364	6							
37	37	144	144	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	365	Ü-							
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	366	bel-							
37	37	145	145	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	367	thä-							
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	368	ter,							
37	37	144	144	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	369								
37	37	145	145	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	370								
37	37	146	146	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	371								
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	372	er-							
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	373	zür-							
38	38	299/2	299/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	374	ne							
38	38	599/4	599/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	375	dich							
38	38	150	150	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	376	nicht							
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	377	ü-							
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	378	ber							
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	379	die							
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	380	er-							
38	38	149	149	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	381	zür-							
38	38	299/2	299/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	382	ne							
38	38	599/4	599/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	383	dich							
38	38	150	150	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	384	nicht							
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	385	ü-							
38	38	151	151	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	386	ber							
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	387	die							
38	38	148	148	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	388								
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	389								
39	39	152	152	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	390	Bö-							
39	39	153	153	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	391	sen,							
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	392	sei							
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	393	nicht							
39	39	152	152	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	394	Bö-							
39	39	153	153	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	395	sen,							
39	39	152	152	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	396								
39	39	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	397								
39	39	155	155	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	398								
40	40	156	156	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	399	nei-							
40	40	313/2	313/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	400	disch							
40	40	157	157	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	401	ü-							
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	402	ber							
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	403	die							
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	404	Ü-							
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	405	bel-							
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	406	thä-							
40	40	159	159	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	407	sei							
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	408	nicht							
40	40	156	156	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	409								
40	40	158	158	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	410								
40	40	159	159	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	411								
41	41	160	160	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	412	ter,							
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	413	die							
41	41	162	162	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	414	Ü-							
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	415	bel-							
41	41	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	416	thä-							
41	41	160	160	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	417	nei-							
41	41	321/2	321/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	418	disch							
41	41	161	161	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	419	ü-							
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	420	ber							
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	421	die							
41	41	162	162	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	422	Ü-							
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	423	bel-							
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	424	thä-							
41	41	160	160	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	425	4	2						
41	41	161	161	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	426								
41	41	162	162	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	427								
41	41	163	163	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	428								
42	42	164	164	4.0	0	0	Chord	4/4	1	1	1	1	1	429	ter,							
42	42	164	164	4.0	0	0	Chord	4/4	2	1	1	1	1	430	ter,							
42	42	164	164	4.0	0	0	Chord	4/4	3	1	1	1	1	431								
43	43	169	169	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	432	denn							
43	43	171	171	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	433	wie							
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	434	das							
43	43	168	168	4.0	0	0	Chord	4/4	3	1	1	1	1	435								
44	44	172	172	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	436	Gras							
44	44	174	174	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	437	wer-							
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	438	den							
44	44	175	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	439	sie							
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	440	bald							
44	44	172	172	4.0	0	0	Chord	4/4	3	1	1	1	1	441								
45	45	176	176	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	442	ab-							
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	443	ge-							
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	444	hau-							13
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	445								
45	45	176	176	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	446								
45	45	177	177	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	447								
45	45	178	178	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	448	4							
45	45	179	179	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	449								
46	46	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	450	en,							
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	451	und							
46	46	180	180	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	452								
46	46	182	182	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	453								
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	454								
47	47	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	455	wie							
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	456	das							
47	47	186	186	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	457	grü-							
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	458	ne							
47	47	184	184	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	459	6							
47	47	186	186	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	460	7							
47	47	187	187	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	461	6							
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	462	und							
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	463	Kraut							
48	48	189	189	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	464	wer-							
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	465	den							
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	466	sie							
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	467	ver-							
48	48	188	188	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	468								
48	48	190	190	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	469								
48	48	191	191	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	470								
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	471								
49	49	193	193	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	472	wie							
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	473	das							
49	49	194	194	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	474	grü-							
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	475	ne							
49	49	192	192	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	476	wel-							14
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	477								14
49	49	194	194	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	478								14
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	479								14
49	49	195	195	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	480								14
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	481								
49	49	192	192	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	482	7							
49	49	195	195	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	483	6							
50	50	196	196	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	484	Kraut							
50	50	197	197	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	485	wer-							
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	486	den							
50	50	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	487	sie							
50	50	199	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	488	wer-							
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	489	ken.							
50	50	196	196	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	490								
50	50	198	198	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	491								
50	50	199	199	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	492								
51	51	200	200	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	493	wel-							15
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	494								15
51	51	202	202	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	495								15
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	496								15
51	51	203	203	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	497								15
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	498								
51	51	200	200	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	499								
51	51	201	201	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	500								
51	51	202	202	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	501								
52	52	204	204	4.0	0	0	Chord	4/4	1	1	1	1	1	502	ken.							
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	503	Hof-							
52	52	204	204	4.0	0	0	Chord	4/4	3	1	1	1	1	504								
53	53	208	208	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	505	Hof-							
53	53	211	211	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	506								
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	507								
53	53	208	208	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	508								
53	53	209	209	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	509								
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	510								
53	53	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	511								
53	53	208	208	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	512								
53	53	211	211	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	513								
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	514								
54	54	212	212	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	515								
54	54	215	215	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	516								
54	54	212	212	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	517								
54	54	213	213	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	518								
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	519								
54	54	214	214	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	520								
54	54	212	212	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	521								
54	54	215	215	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	522								
55	55	216	216	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	523								
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	524	fe							
55	55	218	218	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	525	auf							
55	55	219	219	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	526	den							
55	55	216	216	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	527								
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	528	fe							
55	55	218	218	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	529	auf							
55	55	219	219	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	530	den							
55	55	216	216	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	531	6							
55	55	218	218	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	532								
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	533								
56	56	220	220	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	534	Her-							16
56	56	221	221	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	535								16
56	56	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	536								
56	56	220	220	4.0	0	0	Chord	4/4	2	1	1	1	1	537	Her-							
56	56	220	220	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	538								
56	56	221	221	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	539								
56	56	222	222	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	540	4							
56	56	223	223	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	541	3							
57	57	224	224	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	542	ren,							
57	57	226	226	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	543	hof-							17
57	57	224	224	4.0	0	0	Chord	4/4	2	1	1	1	1	544	ren,							
57	57	224	224	4.0	0	0	Chord	4/4	3	1	1	1	1	545								
58	58	228	228	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	546								17
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	547								17
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	548								17
58	58	230	230	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	549								17
58	58	229	229	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	550	hof-							18
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	551								18
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	552								18
58	58	228	228	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	553								
58	58	231	231	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	554								
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	555								
59	59	232	232	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	556								17
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	557								17
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	558								17
59	59	234	234	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	559								17
59	59	232	232	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	560								18
59	59	235	235	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	561								18
59	59	232	232	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	562								
59	59	235	235	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	563								
60	60	236	236	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	564								
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	565	fe							
60	60	238	238	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	566	auf							
60	60	239	239	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	567	den							
60	60	236	236	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	568								
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	569	fe							
60	60	238	238	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	570	auf							
60	60	239	239	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	571	den							
60	60	236	236	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	572	6							
60	60	238	238	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	573								
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	574								
61	61	240	240	4.0	0	0	Chord	4/4	1	1	1	1	1	575	Her-							
61	61	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	576	Her-							19
61	61	241	241	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	577								19
61	61	243	243	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	578								
61	61	240	240	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	579								
61	61	241	241	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	580								
61	61	242	242	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	581	4							
